GEOID,NAME,PR_Pop_AfricanAmerican_BlackE,PR_Pop_AfricanAmerican_BlackM,PR_Pop_WhiteE,PR_Pop_WhiteM,PR_Pop_AsianE,PR_Pop_AsianM,PR_Pop_BachelorsE,PR_Pop_BachelorsM,PR_Pop_NativeE,PR_Pop_NativeM,PR_Pop_EducationE,PR_Pop_EducationM,Asian_Percent,AfricanAmerican_Black_Percent,White_Percent,Bachelors_Percent
"72001956700","Census Tract 9567, Adjuntas Municipio, Puerto Rico",13,15,1708,282,0,13,193,65,2145,319,1331,196,0,0.606060606060606,79.6270396270396,14.5003756574004
"72005400100","Census Tract 4001, Aguadilla Municipio, Puerto Rico",23,37,2512,518,0,13,555,216,4221,726,2750,461,0,0.544894574745321,59.5119639895759,20.1818181818182
"72007230300","Census Tract 2303, Aguas Buenas Municipio, Puerto Rico",218,149,2311,477,0,13,321,115,2856,491,2001,341,0,7.63305322128852,80.9173669467787,16.0419790104948
"72013300500","Census Tract 3005, Arecibo Municipio, Puerto Rico",86,70,969,222,0,13,90,43,1359,257,878,184,0,6.32818248712288,71.3024282560706,10.250569476082
"72015280201","Census Tract 2802.01, Arroyo Municipio, Puerto Rico",1268,426,2101,488,0,13,469,134,4654,730,3046,477,0,27.245380318006,45.1439621830683,15.3972422849639
"72021030103","Census Tract 301.03, Bayamón Municipio, Puerto Rico",200,187,2265,425,0,13,595,215,4175,659,2283,346,0,4.79041916167665,54.251497005988,26.0621988611476
"72021030800","Census Tract 308, Bayamón Municipio, Puerto Rico",32,49,732,206,0,13,142,72,1091,251,718,173,0,2.93308890925756,67.0944087992667,19.7771587743733
"72021031032","Census Tract 310.32, Bayamón Municipio, Puerto Rico",119,64,1052,212,0,13,437,102,2178,324,1454,187,0,5.46372819100092,48.3011937557392,30.0550206327373
"72021031401","Census Tract 314.01, Bayamón Municipio, Puerto Rico",185,155,1905,377,0,13,308,108,2776,409,1728,248,0,6.664265129683,68.6239193083573,17.8240740740741
"72025200400","Census Tract 2004, Caguas Municipio, Puerto Rico",363,203,1888,382,19,31,450,145,2950,507,1801,294,0.644067796610169,12.3050847457627,64,24.9861188228762
"72025200600","Census Tract 2006, Caguas Municipio, Puerto Rico",477,212,2348,366,0,13,551,142,3618,498,2537,351,0,13.1840796019901,64.89773355445,21.718565234529
"72025201200","Census Tract 2012, Caguas Municipio, Puerto Rico",271,175,2235,464,0,13,208,80,2993,535,2044,306,0,9.05446040761777,74.6742398930839,10.1761252446184
"72025201600","Census Tract 2016, Caguas Municipio, Puerto Rico",216,172,1951,394,38,62,236,102,2704,467,1413,243,1.40532544378698,7.98816568047337,72.1523668639053,16.7020523708422
"72029100200","Census Tract 1002, Canóvanas Municipio, Puerto Rico",371,173,1225,346,11,19,275,104,2295,461,1324,241,0.479302832244009,16.1655773420479,53.3769063180828,20.7703927492447
"72031050211","Census Tract 502.11, Carolina Municipio, Puerto Rico",480,188,2113,382,0,13,476,133,3308,523,1985,274,0,14.5102781136638,63.8754534461911,23.9798488664987
"72031050841","Census Tract 508.41, Carolina Municipio, Puerto Rico",847,311,1101,314,0,13,107,60,2505,489,1708,301,0,33.812375249501,43.9520958083832,6.26463700234192
"72033980001","Census Tract 9800.01, Cataño Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72039955700","Census Tract 9557, Ciales Municipio, Puerto Rico",0,13,3014,562,0,13,120,78,3079,569,1757,288,0,0,97.8889249756414,6.82982356289129
"72045951900","Census Tract 9519, Comerío Municipio, Puerto Rico",74,91,2361,538,0,13,155,78,3452,522,1620,246,0,2.14368482039397,68.3951332560834,9.5679012345679
"72049990501","Census Tract 9905.01, Culebra Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72053150102","Census Tract 1501.02, Fajardo Municipio, Puerto Rico",256,81,1215,198,0,13,319,93,2140,293,1372,195,0,11.9626168224299,56.7757009345794,23.2507288629738
"72057270800","Census Tract 2708, Guayama Municipio, Puerto Rico",718,293,6255,891,0,19,934,268,8489,911,4601,587,0,8.4580044763812,73.6835905289198,20.2999347967833
"72061040101","Census Tract 401.01, Guaynabo Municipio, Puerto Rico",103,75,1207,382,0,13,183,94,1833,394,1381,314,0,5.61920349154392,65.848336061102,13.2512671976828
"72061040102","Census Tract 401.02, Guaynabo Municipio, Puerto Rico",113,76,975,217,0,13,64,39,1608,281,1026,157,0,7.0273631840796,60.634328358209,6.23781676413255
"72061040303","Census Tract 403.03, Guaynabo Municipio, Puerto Rico",49,40,1437,247,0,13,386,114,1735,294,1276,198,0,2.82420749279539,82.8242074927954,30.2507836990596
"72069180100","Census Tract 1801, Humacao Municipio, Puerto Rico",1335,438,1877,386,0,19,232,162,4986,714,3177,478,0,26.7749699157641,37.645407139992,7.30248662259994
"72071410500","Census Tract 4105, Isabela Municipio, Puerto Rico",450,255,4587,809,0,19,790,237,6822,933,3898,557,0,6.59630606860158,67.2383465259455,20.2668034889687
"72081958100","Census Tract 9581, Lares Municipio, Puerto Rico",11,18,1606,330,0,13,271,82,2082,353,1422,208,0,0.528338136407301,77.1373679154659,19.0576652601969
"72085190202","Census Tract 1902.02, Las Piedras Municipio, Puerto Rico",999,407,2415,466,0,13,261,107,3766,580,2258,414,0,26.5268189060011,64.1263940520446,11.5589016829052
"72089990001","Census Tract 9900.01, Luquillo Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72091570400","Census Tract 5704, Manatí Municipio, Puerto Rico",182,152,2734,498,0,13,263,98,3310,489,2032,249,0,5.49848942598187,82.5981873111783,12.9429133858268
"72097080100","Census Tract 801, Mayagüez Municipio, Puerto Rico",59,43,301,99,0,13,96,59,852,203,543,137,0,6.92488262910798,35.3286384976526,17.6795580110497
"72097081200","Census Tract 812, Mayagüez Municipio, Puerto Rico",207,150,937,447,0,19,43,51,5884,960,2702,443,0,3.51801495581237,15.924541128484,1.59141376757957
"72111730200","Census Tract 7302, Peñuelas Municipio, Puerto Rico",13,15,1917,328,0,13,409,131,2306,365,1468,231,0,0.563746747614918,83.1309627059844,27.8610354223433
"72113070522","Census Tract 705.22, Ponce Municipio, Puerto Rico",115,102,2182,372,0,13,523,157,2849,391,1942,280,0,4.03650403650404,76.5882765882766,26.9309989701339
"72113071800","Census Tract 718, Ponce Municipio, Puerto Rico",141,108,1154,271,0,13,118,61,1963,396,1250,246,0,7.18288334182374,58.7875700458482,9.44
"72113073008","Census Tract 730.08, Ponce Municipio, Puerto Rico",345,101,1079,213,0,13,16,13,2087,316,1452,226,0,16.5309056061332,51.7010062290369,1.10192837465565
"72121960500","Census Tract 9605, Sabana Grande Municipio, Puerto Rico",47,42,1351,395,0,13,172,71,1669,382,1011,201,0,2.81605751947274,80.9466746554823,17.0128585558853
"72127000400","Census Tract 4, San Juan Municipio, Puerto Rico",181,99,910,242,0,13,195,62,1335,275,925,176,0,13.5580524344569,68.1647940074906,21.0810810810811
"72127001301","Census Tract 13.01, San Juan Municipio, Puerto Rico",380,156,907,228,0,13,18,20,1819,279,980,148,0,20.8905992303463,49.8625618471688,1.83673469387755
"72127002002","Census Tract 20.02, San Juan Municipio, Puerto Rico",85,74,535,134,0,13,146,61,945,210,524,128,0,8.99470899470899,56.6137566137566,27.8625954198473
"72127003502","Census Tract 35.02, San Juan Municipio, Puerto Rico",61,45,693,241,19,32,83,51,1201,275,755,138,1.58201498751041,5.07910074937552,57.7019150707744,10.9933774834437
"72127005202","Census Tract 52.02, San Juan Municipio, Puerto Rico",234,100,1601,308,0,13,362,120,2370,413,1639,278,0,9.87341772151899,67.5527426160338,22.0866381940207
"72127006200","Census Tract 62, San Juan Municipio, Puerto Rico",127,57,1341,233,0,13,161,73,1699,235,1195,175,0,7.47498528546204,78.9287816362566,13.4728033472803
"72127007400","Census Tract 74, San Juan Municipio, Puerto Rico",171,80,860,169,0,13,128,42,1219,200,799,124,0,14.0278917145201,70.5496308449549,16.0200250312891
"72127008603","Census Tract 86.03, San Juan Municipio, Puerto Rico",205,121,1044,217,0,13,293,80,1432,233,992,142,0,14.3156424581006,72.9050279329609,29.5362903225806
"72127009000","Census Tract 90, San Juan Municipio, Puerto Rico",202,83,1293,272,0,13,119,56,1789,315,995,187,0,11.2912241475685,72.2750139742873,11.9597989949749
"72127009602","Census Tract 96.02, San Juan Municipio, Puerto Rico",91,43,1324,203,0,13,467,109,1577,209,1214,155,0,5.77045022194039,83.9568801521877,38.4678747940692
"72127980102","Census Tract 9801.02, San Juan Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72127980104","Census Tract 9801.04, San Juan Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72133953800","Census Tract 9538, Santa Isabel Municipio, Puerto Rico",988,405,2838,674,0,19,498,199,5259,850,3052,452,0,18.7868416048678,53.9646320593269,16.3171690694626
"72135510504","Census Tract 5105.04, Toa Alta Municipio, Puerto Rico",307,192,3835,722,0,19,1062,204,4983,765,2979,449,0,6.16094722054987,76.9616696769015,35.6495468277946
"72137121300","Census Tract 1213, Toa Baja Municipio, Puerto Rico",191,138,778,220,0,13,102,74,1715,361,1137,231,0,11.1370262390671,45.3644314868805,8.97097625329815
"72139060211","Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico",742,347,3308,608,0,19,501,193,4910,672,3066,394,0,15.112016293279,67.3727087576375,16.3405088062622
"72143550602","Census Tract 5506.02, Vega Alta Municipio, Puerto Rico",610,275,3261,716,0,13,279,98,4491,744,2279,336,0,13.5827209975507,72.6118904475618,12.2422114962703
"72151951000","Census Tract 9510, Yabucoa Municipio, Puerto Rico",943,286,1761,421,0,13,399,136,3030,494,1832,322,0,31.1221122112211,58.1188118811881,21.7794759825328
"72153750501","Census Tract 7505.01, Yauco Municipio, Puerto Rico",219,147,5357,818,0,19,905,242,6389,768,3943,514,0,3.42776647362655,83.8472374393489,22.9520669540959
"72013301500","Census Tract 3015, Arecibo Municipio, Puerto Rico",491,357,3822,745,55,61,654,212,5569,864,3740,588,0.987609983839109,8.81666367390914,68.6299156042378,17.4866310160428
"72021030904","Census Tract 309.04, Bayamón Municipio, Puerto Rico",88,44,1387,268,0,13,258,80,2210,276,1461,196,0,3.98190045248869,62.7601809954751,17.6591375770021
"72021031502","Census Tract 315.02, Bayamón Municipio, Puerto Rico",139,63,1054,210,11,17,125,43,1670,245,1129,188,0.658682634730539,8.32335329341317,63.1137724550898,11.0717449069973
"72021032301","Census Tract 323.01, Bayamón Municipio, Puerto Rico",196,143,1930,369,54,116,544,163,2991,470,1902,273,1.80541624874624,6.55299231026413,64.52691407556,28.6014721345952
"72025200900","Census Tract 2009, Caguas Municipio, Puerto Rico",237,132,1088,193,0,13,111,48,1607,235,859,141,0,14.7479775980087,67.7037958929683,12.9220023282887
"72031050501","Census Tract 505.01, Carolina Municipio, Puerto Rico",1435,476,3449,598,0,19,1208,273,6227,762,3953,468,0,23.0448048819656,55.3878272041111,30.5590690614723
"72033980008","Census Tract 9800.08, Cataño Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72043954400","Census Tract 9544, Coamo Municipio, Puerto Rico",184,82,1524,250,0,13,176,74,2086,303,1523,225,0,8.82070949185043,73.0584851390221,11.5561391989494
"72057270400","Census Tract 2704, Guayama Municipio, Puerto Rico",298,194,2541,532,0,13,283,131,3122,541,1364,290,0,9.54516335682255,81.390134529148,20.7478005865103
"72061040301","Census Tract 403.01, Guaynabo Municipio, Puerto Rico",27,20,1192,175,0,13,422,93,1430,185,1091,131,0,1.88811188811189,83.3566433566434,38.6801099908341
"72063210400","Census Tract 2104, Gurabo Municipio, Puerto Rico",605,267,2405,460,0,13,537,226,4007,678,2906,485,0,15.0985774893936,60.019965061143,18.4790089470062
"72091570100","Census Tract 5701, Manatí Municipio, Puerto Rico",258,154,5384,706,0,19,915,238,6733,753,4208,429,0,3.83187286499332,79.9643546710233,21.7442965779468
"72005401100","Census Tract 4011, Aguadilla Municipio, Puerto Rico",172,115,833,205,6,8,157,73,1363,254,808,128,0.440205429200293,12.6192223037417,61.1151870873074,19.4306930693069
"72013300700","Census Tract 3007, Arecibo Municipio, Puerto Rico",33,29,1114,232,47,53,182,64,1443,265,927,161,3.25710325710326,2.28690228690229,77.2002772002772,19.6332254584682
"72013302100","Census Tract 3021, Arecibo Municipio, Puerto Rico",57,70,4405,730,0,13,503,189,4727,733,3674,526,0,1.20583879839222,93.1880685424159,13.6908002177463
"72021030101","Census Tract 301.01, Bayamón Municipio, Puerto Rico",460,118,3012,304,14,14,414,101,6558,567,4456,353,0.213479719426654,7.01433363830436,45.928636779506,9.29084380610413
"72021030104","Census Tract 301.04, Bayamón Municipio, Puerto Rico",73,41,2766,425,12,18,854,171,3755,439,2371,291,0.319573901464714,1.94407456724368,73.6617842876165,36.0185575706453
"72021030903","Census Tract 309.03, Bayamón Municipio, Puerto Rico",90,69,1184,206,0,13,216,62,1783,271,1227,170,0,5.04767246214246,66.404935501963,17.6039119804401
"72021031031","Census Tract 310.31, Bayamón Municipio, Puerto Rico",261,134,2004,339,8,12,658,173,3870,463,2562,297,0.20671834625323,6.74418604651163,51.7829457364341,25.6830601092896
"72021031122","Census Tract 311.22, Bayamón Municipio, Puerto Rico",95,56,1943,395,0,13,384,134,2893,481,1873,317,0,3.28378845489112,67.1621154510888,20.5018686599039
"72021031307","Census Tract 313.07, Bayamón Municipio, Puerto Rico",51,42,1329,223,0,13,396,94,2173,269,1585,200,0,2.34698573400828,61.1596870685688,24.9842271293375
"72021031621","Census Tract 316.21, Bayamón Municipio, Puerto Rico",229,137,1231,362,24,28,208,105,1882,418,1124,251,1.27523910733262,12.1679064824655,65.4091392136026,18.5053380782918
"72021032302","Census Tract 323.02, Bayamón Municipio, Puerto Rico",165,119,1227,309,0,13,210,98,2048,423,1419,297,0,8.056640625,59.912109375,14.7991543340381
"72001956600","Census Tract 9566, Adjuntas Municipio, Puerto Rico",39,37,1768,292,0,13,169,63,2265,325,1412,171,0,1.72185430463576,78.0573951434879,11.9688385269122
"72003430300","Census Tract 4303, Aguada Municipio, Puerto Rico",91,60,1110,290,0,13,104,56,2181,401,1496,294,0,4.1723979825768,50.8940852819807,6.95187165775401
"72005400502","Census Tract 4005.02, Aguadilla Municipio, Puerto Rico",51,83,4340,690,189,159,897,261,6453,807,4006,559,2.92887029288703,0.790330079033008,67.2555400588873,22.391412880679
"72009250300","Census Tract 2503, Aibonito Municipio, Puerto Rico",287,145,2493,386,0,13,196,101,3215,491,1916,278,0,8.92690513219285,77.542768273717,10.2296450939457
"72011810300","Census Tract 8103, Añasco Municipio, Puerto Rico",145,98,1485,288,0,13,235,86,2656,352,1702,236,0,5.45933734939759,55.9111445783133,13.807285546416
"72113071500","Census Tract 715, Ponce Municipio, Puerto Rico",170,120,2614,409,0,13,419,131,3621,442,2316,281,0,4.69483568075117,72.1900027616681,18.0915371329879
"72113073001","Census Tract 730.01, Ponce Municipio, Puerto Rico",98,125,2274,433,11,18,292,111,3146,485,2023,311,0.34965034965035,3.11506675143039,72.2822631913541,14.4340088976767
"72113073006","Census Tract 730.06, Ponce Municipio, Puerto Rico",48,36,2631,522,0,13,274,105,3427,601,2280,372,0,1.40064196089875,76.7726874817625,12.0175438596491
"72119130500","Census Tract 1305, Río Grande Municipio, Puerto Rico",1056,426,3140,749,0,19,495,216,6482,940,4132,646,0,16.2912681271213,48.4418389385992,11.9796708615682
"72121960400","Census Tract 9604, Sabana Grande Municipio, Puerto Rico",105,121,3860,712,0,19,854,282,4996,802,3131,473,0,2.10168134507606,77.2618094475581,27.2756307888853
"72123953100","Census Tract 9531, Salinas Municipio, Puerto Rico",489,151,1119,234,13,20,167,61,2185,351,1373,230,0.594965675057208,22.3798627002288,51.2128146453089,12.163146394756
"72127001200","Census Tract 12, San Juan Municipio, Puerto Rico",30,33,1288,302,0,13,420,117,1668,340,1177,236,0,1.79856115107914,77.2182254196643,35.6839422259983
"72127001600","Census Tract 16, San Juan Municipio, Puerto Rico",220,110,935,165,0,13,448,146,1571,250,1268,213,0,14.0038192234246,59.5162316995544,35.3312302839117
"72127002600","Census Tract 26, San Juan Municipio, Puerto Rico",267,185,432,155,77,125,89,63,1171,311,724,189,6.57557643040137,22.801024765158,36.8915456874466,12.292817679558
"72127003300","Census Tract 33, San Juan Municipio, Puerto Rico",137,80,495,148,0,13,60,39,907,204,672,143,0,15.1047409040794,54.5755237045204,8.92857142857143
"72127004600","Census Tract 46, San Juan Municipio, Puerto Rico",308,141,2845,436,0,13,225,101,3644,465,2394,321,0,8.45225027442371,78.0735455543359,9.3984962406015
"72127005101","Census Tract 51.01, San Juan Municipio, Puerto Rico",334,153,1263,281,29,48,176,67,1916,306,1308,207,1.51356993736952,17.4321503131524,65.9185803757829,13.4556574923547
"72127005214","Census Tract 52.14, San Juan Municipio, Puerto Rico",342,187,2073,401,22,36,323,105,3289,527,1887,304,0.668896321070234,10.3982973548191,63.0282760717543,17.1171171171171
"72127005402","Census Tract 54.02, San Juan Municipio, Puerto Rico",171,142,1265,313,11,17,6,9,1802,376,708,164,0.610432852386238,9.48945615982242,70.1997780244173,0.847457627118644
"72127005900","Census Tract 59, San Juan Municipio, Puerto Rico",152,67,1031,256,0,13,208,85,1349,273,859,153,0,11.2676056338028,76.4269829503336,24.2142025611176
"72127006700","Census Tract 67, San Juan Municipio, Puerto Rico",162,131,2915,576,0,13,952,237,3562,609,2530,433,0,4.54800673778776,81.8360471645143,37.6284584980237
"72127007500","Census Tract 75, San Juan Municipio, Puerto Rico",278,115,805,174,0,13,137,58,1300,235,727,145,0,21.3846153846154,61.9230769230769,18.8445667125172
"72127009800","Census Tract 98, San Juan Municipio, Puerto Rico",110,68,4063,724,74,119,1186,279,4918,833,3283,505,1.50467669784465,2.23668157787719,82.6148840992273,36.125494974109
"72127980000","Census Tract 9800, San Juan Municipio, Puerto Rico",0,13,23,19,0,13,0,13,23,19,8,12,0,0,100,0
"72127980107","Census Tract 9801.07, San Juan Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72131009200","Census Tract 92, San Sebastián Municipio, Puerto Rico",23,37,1670,448,0,13,65,57,2204,485,1245,298,0,1.04355716878403,75.7713248638838,5.22088353413655
"72133953700","Census Tract 9537, Santa Isabel Municipio, Puerto Rico",691,231,1223,258,0,13,222,84,2397,390,1468,228,0,28.8277012932833,51.0221109720484,15.1226158038147
"72135510102","Census Tract 5101.02, Toa Alta Municipio, Puerto Rico",447,213,3406,715,0,13,347,144,4752,811,2944,481,0,9.40656565656566,71.6750841750842,11.7866847826087
"72135510503","Census Tract 5105.03, Toa Alta Municipio, Puerto Rico",884,406,6217,1057,0,19,1844,462,9378,1184,5095,755,0,9.42631691192152,66.2934527617829,36.1923454367027
"72137120300","Census Tract 1203, Toa Baja Municipio, Puerto Rico",139,107,1585,412,29,62,286,113,2205,484,1388,274,1.31519274376417,6.30385487528345,71.8820861678005,20.6051873198847
"72137120700","Census Tract 1207, Toa Baja Municipio, Puerto Rico",134,105,475,138,0,13,78,47,1071,194,644,177,0,12.5116713352007,44.3510737628385,12.111801242236
"72137121801","Census Tract 1218.01, Toa Baja Municipio, Puerto Rico",292,173,2369,864,0,19,176,141,5051,1159,2986,659,0,5.78103345872105,46.901603642843,5.89417280643001
"72137122202","Census Tract 1222.02, Toa Baja Municipio, Puerto Rico",403,201,1044,306,0,13,134,80,3009,514,1531,262,0,13.3931538717182,34.6959122632104,8.75244937949053
"72139060213","Census Tract 602.13, Trujillo Alto Municipio, Puerto Rico",161,95,1998,392,0,13,538,140,2519,455,1772,301,0,6.39142516871774,79.3171893608575,30.3611738148984
"72141957400","Census Tract 9574, Utuado Municipio, Puerto Rico",42,48,1908,306,34,32,165,77,2401,349,1461,210,1.41607663473553,1.74927113702624,79.4668887963349,11.2936344969199
"72145560201","Census Tract 5602.01, Vega Baja Municipio, Puerto Rico",110,63,4151,854,0,13,797,263,4899,932,2954,547,0,2.24535619514187,84.7315778730353,26.980365605958
"72145560802","Census Tract 5608.02, Vega Baja Municipio, Puerto Rico",134,106,3008,568,0,13,210,118,3505,586,2511,405,0,3.82310984308131,85.8202567760342,8.36320191158901
"72051540700","Census Tract 5407, Dorado Municipio, Puerto Rico",531,257,4743,838,0,19,660,232,6094,810,3859,532,0,8.71348867738759,77.8306531014112,17.1028763928479
"72055961200","Census Tract 9612, Guánica Municipio, Puerto Rico",63,48,1398,326,0,13,82,54,1832,366,1211,217,0,3.43886462882096,76.3100436681223,6.77126341866226
"72055961400","Census Tract 9614, Guánica Municipio, Puerto Rico",10,15,1214,348,0,13,165,102,1389,346,1008,265,0,0.719942404607631,87.4010079193665,16.3690476190476
"72061040432","Census Tract 404.32, Guaynabo Municipio, Puerto Rico",88,67,1884,371,0,13,547,158,2617,455,1790,277,0,3.36262896446313,71.9908291937333,30.5586592178771
"72063210300","Census Tract 2103, Gurabo Municipio, Puerto Rico",489,187,962,232,0,13,130,74,2008,356,1320,242,0,24.3525896414343,47.9083665338645,9.84848484848485
"72067820400","Census Tract 8204, Hormigueros Municipio, Puerto Rico",43,34,780,195,0,13,189,82,1853,311,1324,212,0,2.32056125202375,42.0939017808958,14.2749244712991
"72069180301","Census Tract 1803.01, Humacao Municipio, Puerto Rico",721,295,1420,385,0,13,254,103,3051,488,1798,296,0,23.6315961979679,46.5421173385775,14.12680756396
"72031050331","Census Tract 503.31, Carolina Municipio, Puerto Rico",238,110,1025,198,0,13,224,85,1749,261,1177,188,0,13.6077758719268,58.6049170954831,19.0314358538658
"72121960600","Census Tract 9606, Sabana Grande Municipio, Puerto Rico",85,73,2383,416,0,13,408,114,3122,432,1876,264,0,2.72261370916079,76.3292761050609,21.7484008528785
"72071410402","Census Tract 4104.02, Isabela Municipio, Puerto Rico",216,136,4861,827,0,19,775,359,7759,933,4299,642,0,2.78386389998711,62.6498260085062,18.0274482437776
"72075710500","Census Tract 7105, Juana Díaz Municipio, Puerto Rico",179,102,571,174,0,13,204,71,1276,278,845,165,0,14.0282131661442,44.7492163009404,24.1420118343195
"72077500200","Census Tract 5002, Juncos Municipio, Puerto Rico",224,150,3724,738,0,19,998,329,5161,807,3671,625,0,4.3402441387328,72.1565588064329,27.1860528466358
"72081958000","Census Tract 9580, Lares Municipio, Puerto Rico",31,39,2477,414,0,13,367,120,3037,464,2113,288,0,1.02074415541653,81.5607507408627,17.3686701372456
"72087110102","Census Tract 1101.02, Loíza Municipio, Puerto Rico",827,259,473,178,0,13,135,68,2329,366,1605,247,0,35.5088020609704,20.3091455560326,8.41121495327103
"72087110304","Census Tract 1103.04, Loíza Municipio, Puerto Rico",753,212,1658,359,0,13,317,103,3495,508,2059,305,0,21.5450643776824,47.4391988555079,15.395823215153
"72089140202","Census Tract 1402.02, Luquillo Municipio, Puerto Rico",314,155,2988,459,14,23,411,134,4789,616,2832,384,0.292336604719148,6.55669242012946,62.3929839214867,14.5127118644068
"72091570500","Census Tract 5705, Manatí Municipio, Puerto Rico",329,207,4196,586,0,19,649,161,5444,634,3027,387,0,6.04335047759001,77.0756796473182,21.4403700033036
"72097080300","Census Tract 803, Mayagüez Municipio, Puerto Rico",50,40,583,150,0,13,145,57,2300,332,1395,199,0,2.17391304347826,25.3478260869565,10.3942652329749
"72097081100","Census Tract 811, Mayagüez Municipio, Puerto Rico",15,23,400,152,0,13,79,44,934,205,668,137,0,1.60599571734475,42.8265524625268,11.8263473053892
"72101955201","Census Tract 9552.01, Morovis Municipio, Puerto Rico",1,3,4452,758,0,13,348,122,4914,785,2606,399,0,0.0203500203500203,90.5982905982906,13.3537989255564
"72111990000","Census Tract 9900, Peñuelas Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72113070300","Census Tract 703, Ponce Municipio, Puerto Rico",213,160,2045,442,0,13,139,75,2823,510,1791,315,0,7.5451647183847,72.4406659582005,7.76102735901731
"72113070514","Census Tract 705.14, Ponce Municipio, Puerto Rico",161,104,2360,414,0,13,260,74,2781,441,1647,220,0,5.78928443006113,84.8615605897159,15.78627808136
"72113070201","Census Tract 702.01, Ponce Municipio, Puerto Rico",93,86,2026,411,0,13,207,84,3044,527,1934,313,0,3.05519053876478,66.557161629435,10.7032057911065
"72119130601","Census Tract 1306.01, Río Grande Municipio, Puerto Rico",219,131,1740,404,14,23,344,135,3371,617,2357,385,0.415307030554732,6.49658854939187,51.6167309403738,14.594823928723
"72127001000","Census Tract 10, San Juan Municipio, Puerto Rico",83,71,3376,542,0,13,1144,271,4209,611,2974,403,0,1.9719648372535,80.2090757899739,38.4667114996638
"72127003800","Census Tract 38, San Juan Municipio, Puerto Rico",313,155,546,209,0,13,54,40,1237,277,622,177,0,25.3031527890057,44.1390460792239,8.68167202572347
"72127008202","Census Tract 82.02, San Juan Municipio, Puerto Rico",271,158,1633,445,0,13,326,117,2280,469,1461,326,0,11.8859649122807,71.6228070175438,22.3134839151266
"72127010012","Census Tract 100.12, San Juan Municipio, Puerto Rico",324,172,3871,738,0,19,1237,307,5079,781,3598,559,0,6.37920850561134,76.2157905099429,34.3802112284603
"72137120600","Census Tract 1206, Toa Baja Municipio, Puerto Rico",188,116,1879,325,0,13,357,116,2838,398,1971,279,0,6.62438336856942,66.2085976039464,18.1126331811263
"72143550500","Census Tract 5505, Vega Alta Municipio, Puerto Rico",538,232,3815,657,70,68,683,197,5507,845,3510,519,1.27110949700381,9.76938441982931,69.2754675867078,19.4586894586895
"72025202100","Census Tract 2021, Caguas Municipio, Puerto Rico",170,95,2269,355,0,13,416,106,2769,359,1767,250,0,6.13940050559769,81.9429396894186,23.54272778721
"72027320100","Census Tract 3201, Camuy Municipio, Puerto Rico",87,73,1889,387,0,13,232,91,2659,446,1632,275,0,3.27190673185408,71.0417450169237,14.2156862745098
"72029100103","Census Tract 1001.03, Canóvanas Municipio, Puerto Rico",563,180,895,277,39,62,152,89,2854,492,1951,322,1.36650315346882,19.7266993693062,31.3594954449895,7.79087647360328
"72029100400","Census Tract 1004, Canóvanas Municipio, Puerto Rico",742,382,3064,806,0,19,428,198,6865,1179,4325,818,0,10.8084486525856,44.6321922796795,9.89595375722543
"72031050106","Census Tract 501.06, Carolina Municipio, Puerto Rico",76,57,651,158,0,13,330,104,1110,242,765,176,0,6.84684684684685,58.6486486486486,43.1372549019608
"72031050212","Census Tract 502.12, Carolina Municipio, Puerto Rico",1093,434,3319,651,0,19,1163,286,6035,866,3784,611,0,18.1110190555095,54.9958574979287,30.7346723044397
"72031050242","Census Tract 502.42, Carolina Municipio, Puerto Rico",744,221,2046,396,18,29,357,125,3813,559,2433,358,0.4720692368214,19.5121951219512,53.6585365853659,14.6732429099877
"72031050504","Census Tract 505.04, Carolina Municipio, Puerto Rico",1413,443,3897,717,0,19,961,278,6628,794,4063,505,0,21.3186481593241,58.7960168980085,23.6524735417179
"72031050831","Census Tract 508.31, Carolina Municipio, Puerto Rico",1095,349,2186,399,0,13,393,138,4348,571,2988,359,0,25.1839926402944,50.2759889604416,13.1526104417671
"72033020422","Census Tract 204.22, Cataño Municipio, Puerto Rico",382,173,1271,245,0,13,56,33,2452,415,1732,264,0,15.57911908646,51.8352365415987,3.23325635103926
"72033020427","Census Tract 204.27, Cataño Municipio, Puerto Rico",18,19,537,117,0,13,24,17,791,158,529,101,0,2.275600505689,67.8887484197219,4.53686200378072
"72033980007","Census Tract 9800.07, Cataño Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72035260700","Census Tract 2607, Cayey Municipio, Puerto Rico",28,33,1816,358,1,3,110,68,2392,403,1586,259,0.0418060200668896,1.17056856187291,75.9197324414716,6.93568726355612
